REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINGASSRB,1,2026,4.776561912508622
GLOBAL,MINGASSUR,1,2026,4.776561912508622
GLOBAL,MINGASSVK,1,2026,4.776561912508622
GLOBAL,MINGASSVN,1,2026,4.776561912508622
GLOBAL,MINGASSWE,1,2026,4.776561912508622
GLOBAL,MINGASSWZ,1,2026,4.776561912508622
GLOBAL,MINGASSYR,1,2026,4.776561912508622
GLOBAL,MINGASTCD,1,2026,4.776561912508622
GLOBAL,MINGASTGO,1,2026,4.776561912508622
GLOBAL,MINGASTHA,1,2026,4.776561912508622
GLOBAL,MINGASTJK,1,2026,4.776561912508622
GLOBAL,MINGASTKM,1,2026,4.776561912508622
GLOBAL,MINGASTLS,1,2026,4.776561912508622
GLOBAL,MINGASTTO,1,2026,4.776561912508622
GLOBAL,MINGASTUN,1,2026,4.776561912508622
GLOBAL,MINGASTUR,1,2026,4.776561912508622
GLOBAL,MINGASTWN,1,2026,4.776561912508622
GLOBAL,MINGASTZA,1,2026,4.776561912508622
GLOBAL,MINGASUGA,1,2026,4.776561912508622
GLOBAL,MINGASUKR,1,2026,4.776561912508622
GLOBAL,MINGASURY,1,2026,4.776561912508622
GLOBAL,MINGASUSA,1,2026,4.776561912508622
GLOBAL,MINGASUZB,1,2026,4.776561912508622
GLOBAL,MINGASVEN,1,2026,4.776561912508622
GLOBAL,MINGASVNM,1,2026,4.776561912508622
GLOBAL,MINGASYEM,1,2026,4.776561912508622
GLOBAL,MINGASZAF,1,2026,4.776561912508622
GLOBAL,MINGASZMB,1,2026,4.776561912508622
GLOBAL,MINGASZWE,1,2026,4.776561912508622
GLOBAL,MINGASAFG,2,2026,4.776561912508622
GLOBAL,MINGASAGO,2,2026,4.776561912508622
GLOBAL,MINGASALB,2,2026,4.776561912508622
GLOBAL,MINGASARE,2,2026,4.776561912508622
GLOBAL,MINGASARG,2,2026,4.776561912508622
GLOBAL,MINGASARM,2,2026,4.776561912508622
GLOBAL,MINGASATA,2,2026,4.776561912508622
GLOBAL,MINGASAUS,2,2026,4.776561912508622
GLOBAL,MINGASAUT,2,2026,4.776561912508622
GLOBAL,MINGASAZE,2,2026,4.776561912508622
GLOBAL,MINGASBDI,2,2026,4.776561912508622
GLOBAL,MINGASBEL,2,2026,4.776561912508622
GLOBAL,MINGASBEN,2,2026,4.776561912508622
GLOBAL,MINGASBFA,2,2026,4.776561912508622
GLOBAL,MINGASBGD,2,2026,4.776561912508622
GLOBAL,MINGASBGR,2,2026,4.776561912508622
GLOBAL,MINGASBHR,2,2026,4.776561912508622
GLOBAL,MINGASBIH,2,2026,4.776561912508622
GLOBAL,MINGASBLR,2,2026,4.776561912508622
GLOBAL,MINGASBLZ,2,2026,4.776561912508622
GLOBAL,MINGASBOL,2,2026,4.776561912508622
GLOBAL,MINGASBRA,2,2026,4.776561912508622
GLOBAL,MINGASBRN,2,2026,4.776561912508622
GLOBAL,MINGASBTN,2,2026,4.776561912508622
GLOBAL,MINGASBWA,2,2026,4.776561912508622
GLOBAL,MINGASCAF,2,2026,4.776561912508622
GLOBAL,MINGASCAN,2,2026,4.776561912508622
GLOBAL,MINGASCHE,2,2026,4.776561912508622
GLOBAL,MINGASCHL,2,2026,4.776561912508622
GLOBAL,MINGASCHN,2,2026,4.776561912508622
GLOBAL,MINGASCIV,2,2026,4.776561912508622
GLOBAL,MINGASCMR,2,2026,4.776561912508622
GLOBAL,MINGASCOD,2,2026,4.776561912508622
GLOBAL,MINGASCOG,2,2026,4.776561912508622
GLOBAL,MINGASCOL,2,2026,4.776561912508622
GLOBAL,MINGASCPV,2,2026,4.776561912508622
GLOBAL,MINGASCRI,2,2026,4.776561912508622
GLOBAL,MINGASCUB,2,2026,4.776561912508622
GLOBAL,MINGASCYP,2,2026,4.776561912508622
GLOBAL,MINGASCZE,2,2026,4.776561912508622
GLOBAL,MINGASDEU,2,2026,4.776561912508622
GLOBAL,MINGASDJI,2,2026,4.776561912508622
GLOBAL,MINGASDNK,2,2026,4.776561912508622
GLOBAL,MINGASDOM,2,2026,4.776561912508622
GLOBAL,MINGASDZA,2,2026,4.776561912508622
GLOBAL,MINGASECU,2,2026,4.776561912508622
GLOBAL,MINGASEGY,2,2026,4.776561912508622
GLOBAL,MINGASERI,2,2026,4.776561912508622
GLOBAL,MINGASESH,2,2026,4.776561912508622
GLOBAL,MINGASESP,2,2026,4.776561912508622
GLOBAL,MINGASEST,2,2026,4.776561912508622
GLOBAL,MINGASETH,2,2026,4.776561912508622
GLOBAL,MINGASFIN,2,2026,4.776561912508622
GLOBAL,MINGASFJI,2,2026,4.776561912508622
GLOBAL,MINGASFRA,2,2026,4.776561912508622
GLOBAL,MINGASGAB,2,2026,4.776561912508622
GLOBAL,MINGASGBR,2,2026,4.776561912508622
GLOBAL,MINGASGEO,2,2026,4.776561912508622
GLOBAL,MINGASGHA,2,2026,4.776561912508622
GLOBAL,MINGASGIN,2,2026,4.776561912508622
GLOBAL,MINGASGMB,2,2026,4.776561912508622
GLOBAL,MINGASGNB,2,2026,4.776561912508622
GLOBAL,MINGASGNQ,2,2026,4.776561912508622
GLOBAL,MINGASGRC,2,2026,4.776561912508622
GLOBAL,MINGASGTM,2,2026,4.776561912508622
GLOBAL,MINGASGUF,2,2026,4.776561912508622
GLOBAL,MINGASGUY,2,2026,4.776561912508622
GLOBAL,MINGASHND,2,2026,4.776561912508622
GLOBAL,MINGASHRV,2,2026,4.776561912508622
GLOBAL,MINGASHTI,2,2026,4.776561912508622
GLOBAL,MINGASHUN,2,2026,4.776561912508622
GLOBAL,MINGASIDN,2,2026,4.776561912508622
GLOBAL,MINGASIND,2,2026,4.776561912508622
GLOBAL,MINGASIRL,2,2026,4.776561912508622
GLOBAL,MINGASIRN,2,2026,4.776561912508622
GLOBAL,MINGASIRQ,2,2026,4.776561912508622
GLOBAL,MINGASISL,2,2026,4.776561912508622
GLOBAL,MINGASISR,2,2026,4.776561912508622
GLOBAL,MINGASITA,2,2026,4.776561912508622
GLOBAL,MINGASJAM,2,2026,4.776561912508622
GLOBAL,MINGASJOR,2,2026,4.776561912508622
GLOBAL,MINGASJPN,2,2026,4.776561912508622
GLOBAL,MINGASKAZ,2,2026,4.776561912508622
GLOBAL,MINGASKEN,2,2026,4.776561912508622
GLOBAL,MINGASKGZ,2,2026,4.776561912508622
GLOBAL,MINGASKHM,2,2026,4.776561912508622
GLOBAL,MINGASKOR,2,2026,4.776561912508622
GLOBAL,MINGASKOS,2,2026,4.776561912508622
GLOBAL,MINGASKWT,2,2026,4.776561912508622
GLOBAL,MINGASLAO,2,2026,4.776561912508622
GLOBAL,MINGASLBN,2,2026,4.776561912508622
GLOBAL,MINGASLBR,2,2026,4.776561912508622
GLOBAL,MINGASLBY,2,2026,4.776561912508622
GLOBAL,MINGASLKA,2,2026,4.776561912508622
GLOBAL,MINGASLSO,2,2026,4.776561912508622
GLOBAL,MINGASLTU,2,2026,4.776561912508622
GLOBAL,MINGASLUX,2,2026,4.776561912508622
GLOBAL,MINGASLVA,2,2026,4.776561912508622
GLOBAL,MINGASMAR,2,2026,4.776561912508622
GLOBAL,MINGASMDA,2,2026,4.776561912508622
GLOBAL,MINGASMDG,2,2026,4.776561912508622
GLOBAL,MINGASMEX,2,2026,4.776561912508622
GLOBAL,MINGASMKD,2,2026,4.776561912508622
GLOBAL,MINGASMLI,2,2026,4.776561912508622
GLOBAL,MINGASMLT,2,2026,4.776561912508622
GLOBAL,MINGASMMR,2,2026,4.776561912508622
GLOBAL,MINGASMNE,2,2026,4.776561912508622
GLOBAL,MINGASMNG,2,2026,4.776561912508622
GLOBAL,MINGASMOZ,2,2026,4.776561912508622
GLOBAL,MINGASMRT,2,2026,4.776561912508622
GLOBAL,MINGASMUS,2,2026,4.776561912508622
GLOBAL,MINGASMWI,2,2026,4.776561912508622
GLOBAL,MINGASMYS,2,2026,4.776561912508622
GLOBAL,MINGASNAM,2,2026,4.776561912508622
GLOBAL,MINGASNER,2,2026,4.776561912508622
GLOBAL,MINGASNGA,2,2026,4.776561912508622
GLOBAL,MINGASNIC,2,2026,4.776561912508622
GLOBAL,MINGASNLD,2,2026,4.776561912508622
GLOBAL,MINGASNOR,2,2026,4.776561912508622
GLOBAL,MINGASNPL,2,2026,4.776561912508622
GLOBAL,MINGASNZL,2,2026,4.776561912508622
GLOBAL,MINGASOMN,2,2026,4.776561912508622
GLOBAL,MINGASPAK,2,2026,4.776561912508622
GLOBAL,MINGASPAN,2,2026,4.776561912508622
GLOBAL,MINGASPER,2,2026,4.776561912508622
GLOBAL,MINGASPHL,2,2026,4.776561912508622
GLOBAL,MINGASPNG,2,2026,4.776561912508622
GLOBAL,MINGASPOL,2,2026,4.776561912508622
GLOBAL,MINGASPRK,2,2026,4.776561912508622
GLOBAL,MINGASPRT,2,2026,4.776561912508622
GLOBAL,MINGASPRY,2,2026,4.776561912508622
GLOBAL,MINGASQAT,2,2026,4.776561912508622
GLOBAL,MINGASROU,2,2026,4.776561912508622
GLOBAL,MINGASRUS,2,2026,4.776561912508622
GLOBAL,MINGASRWA,2,2026,4.776561912508622
GLOBAL,MINGASSAU,2,2026,4.776561912508622
GLOBAL,MINGASSDN,2,2026,4.776561912508622
GLOBAL,MINGASSEN,2,2026,4.776561912508622
GLOBAL,MINGASSGP,2,2026,4.776561912508622
GLOBAL,MINGASSLE,2,2026,4.776561912508622
GLOBAL,MINGASSLV,2,2026,4.776561912508622
GLOBAL,MINGASSOM,2,2026,4.776561912508622
GLOBAL,MINGASSRB,2,2026,4.776561912508622
GLOBAL,MINGASSUR,2,2026,4.776561912508622
GLOBAL,MINGASSVK,2,2026,4.776561912508622
GLOBAL,MINGASSVN,2,2026,4.776561912508622
GLOBAL,MINGASSWE,2,2026,4.776561912508622
GLOBAL,MINGASSWZ,2,2026,4.776561912508622
GLOBAL,MINGASSYR,2,2026,4.776561912508622
GLOBAL,MINGASTCD,2,2026,4.776561912508622
GLOBAL,MINGASTGO,2,2026,4.776561912508622
GLOBAL,MINGASTHA,2,2026,4.776561912508622
GLOBAL,MINGASTJK,2,2026,4.776561912508622
GLOBAL,MINGASTKM,2,2026,4.776561912508622
GLOBAL,MINGASTLS,2,2026,4.776561912508622
GLOBAL,MINGASTTO,2,2026,4.776561912508622
GLOBAL,MINGASTUN,2,2026,4.776561912508622
GLOBAL,MINGASTUR,2,2026,4.776561912508622
GLOBAL,MINGASTWN,2,2026,4.776561912508622
GLOBAL,MINGASTZA,2,2026,4.776561912508622
GLOBAL,MINGASUGA,2,2026,4.776561912508622
GLOBAL,MINGASUKR,2,2026,4.776561912508622
GLOBAL,MINGASURY,2,2026,4.776561912508622
GLOBAL,MINGASUSA,2,2026,4.776561912508622
GLOBAL,MINGASUZB,2,2026,4.776561912508622
GLOBAL,MINGASVEN,2,2026,4.776561912508622
GLOBAL,MINGASVNM,2,2026,4.776561912508622
GLOBAL,MINGASYEM,2,2026,4.776561912508622
GLOBAL,MINGASZAF,2,2026,4.776561912508622
GLOBAL,MINGASZMB,2,2026,4.776561912508622
GLOBAL,MINGASZWE,2,2026,4.776561912508622
GLOBAL,MINGASAFG,1,2027,4.9814463366500945
GLOBAL,MINGASAGO,1,2027,4.9814463366500945
GLOBAL,MINGASALB,1,2027,4.9814463366500945
GLOBAL,MINGASARE,1,2027,4.9814463366500945
GLOBAL,MINGASARG,1,2027,4.9814463366500945
GLOBAL,MINGASARM,1,2027,4.9814463366500945
GLOBAL,MINGASATA,1,2027,4.9814463366500945
GLOBAL,MINGASAUS,1,2027,4.9814463366500945
GLOBAL,MINGASAUT,1,2027,4.9814463366500945
GLOBAL,MINGASAZE,1,2027,4.9814463366500945
GLOBAL,MINGASBDI,1,2027,4.9814463366500945
GLOBAL,MINGASBEL,1,2027,4.9814463366500945
GLOBAL,MINGASBEN,1,2027,4.9814463366500945
GLOBAL,MINGASBFA,1,2027,4.9814463366500945
GLOBAL,MINGASBGD,1,2027,4.9814463366500945
GLOBAL,MINGASBGR,1,2027,4.9814463366500945
GLOBAL,MINGASBHR,1,2027,4.9814463366500945
GLOBAL,MINGASBIH,1,2027,4.9814463366500945
GLOBAL,MINGASBLR,1,2027,4.9814463366500945
GLOBAL,MINGASBLZ,1,2027,4.9814463366500945
GLOBAL,MINGASBOL,1,2027,4.9814463366500945
GLOBAL,MINGASBRA,1,2027,4.9814463366500945
GLOBAL,MINGASBRN,1,2027,4.9814463366500945
GLOBAL,MINGASBTN,1,2027,4.9814463366500945
GLOBAL,MINGASBWA,1,2027,4.9814463366500945
GLOBAL,MINGASCAF,1,2027,4.9814463366500945
GLOBAL,MINGASCAN,1,2027,4.9814463366500945
GLOBAL,MINGASCHE,1,2027,4.9814463366500945
GLOBAL,MINGASCHL,1,2027,4.9814463366500945
GLOBAL,MINGASCHN,1,2027,4.9814463366500945
GLOBAL,MINGASCIV,1,2027,4.9814463366500945
GLOBAL,MINGASCMR,1,2027,4.9814463366500945
GLOBAL,MINGASCOD,1,2027,4.9814463366500945
GLOBAL,MINGASCOG,1,2027,4.9814463366500945
GLOBAL,MINGASCOL,1,2027,4.9814463366500945
GLOBAL,MINGASCPV,1,2027,4.9814463366500945
GLOBAL,MINGASCRI,1,2027,4.9814463366500945
GLOBAL,MINGASCUB,1,2027,4.9814463366500945
GLOBAL,MINGASCYP,1,2027,4.9814463366500945
GLOBAL,MINGASCZE,1,2027,4.9814463366500945
GLOBAL,MINGASDEU,1,2027,4.9814463366500945
GLOBAL,MINGASDJI,1,2027,4.9814463366500945
GLOBAL,MINGASDNK,1,2027,4.9814463366500945
GLOBAL,MINGASDOM,1,2027,4.9814463366500945
GLOBAL,MINGASDZA,1,2027,4.9814463366500945
GLOBAL,MINGASECU,1,2027,4.9814463366500945
GLOBAL,MINGASEGY,1,2027,4.9814463366500945
GLOBAL,MINGASERI,1,2027,4.9814463366500945
GLOBAL,MINGASESH,1,2027,4.9814463366500945
GLOBAL,MINGASESP,1,2027,4.9814463366500945
GLOBAL,MINGASEST,1,2027,4.9814463366500945
GLOBAL,MINGASETH,1,2027,4.9814463366500945
GLOBAL,MINGASFIN,1,2027,4.9814463366500945
GLOBAL,MINGASFJI,1,2027,4.9814463366500945
GLOBAL,MINGASFRA,1,2027,4.9814463366500945
GLOBAL,MINGASGAB,1,2027,4.9814463366500945
GLOBAL,MINGASGBR,1,2027,4.9814463366500945
GLOBAL,MINGASGEO,1,2027,4.9814463366500945
GLOBAL,MINGASGHA,1,2027,4.9814463366500945
GLOBAL,MINGASGIN,1,2027,4.9814463366500945
GLOBAL,MINGASGMB,1,2027,4.9814463366500945
GLOBAL,MINGASGNB,1,2027,4.9814463366500945
GLOBAL,MINGASGNQ,1,2027,4.9814463366500945
GLOBAL,MINGASGRC,1,2027,4.9814463366500945
GLOBAL,MINGASGTM,1,2027,4.9814463366500945
GLOBAL,MINGASGUF,1,2027,4.9814463366500945
GLOBAL,MINGASGUY,1,2027,4.9814463366500945
GLOBAL,MINGASHND,1,2027,4.9814463366500945
GLOBAL,MINGASHRV,1,2027,4.9814463366500945
GLOBAL,MINGASHTI,1,2027,4.9814463366500945
GLOBAL,MINGASHUN,1,2027,4.9814463366500945
GLOBAL,MINGASIDN,1,2027,4.9814463366500945
GLOBAL,MINGASIND,1,2027,4.9814463366500945
GLOBAL,MINGASIRL,1,2027,4.9814463366500945
GLOBAL,MINGASIRN,1,2027,4.9814463366500945
GLOBAL,MINGASIRQ,1,2027,4.9814463366500945
GLOBAL,MINGASISL,1,2027,4.9814463366500945
GLOBAL,MINGASISR,1,2027,4.9814463366500945
GLOBAL,MINGASITA,1,2027,4.9814463366500945
GLOBAL,MINGASJAM,1,2027,4.9814463366500945
GLOBAL,MINGASJOR,1,2027,4.9814463366500945
GLOBAL,MINGASJPN,1,2027,4.9814463366500945
GLOBAL,MINGASKAZ,1,2027,4.9814463366500945
GLOBAL,MINGASKEN,1,2027,4.9814463366500945
GLOBAL,MINGASKGZ,1,2027,4.9814463366500945
GLOBAL,MINGASKHM,1,2027,4.9814463366500945
GLOBAL,MINGASKOR,1,2027,4.9814463366500945
GLOBAL,MINGASKOS,1,2027,4.9814463366500945
GLOBAL,MINGASKWT,1,2027,4.9814463366500945
GLOBAL,MINGASLAO,1,2027,4.9814463366500945
GLOBAL,MINGASLBN,1,2027,4.9814463366500945
GLOBAL,MINGASLBR,1,2027,4.9814463366500945
GLOBAL,MINGASLBY,1,2027,4.9814463366500945
GLOBAL,MINGASLKA,1,2027,4.9814463366500945
GLOBAL,MINGASLSO,1,2027,4.9814463366500945
GLOBAL,MINGASLTU,1,2027,4.9814463366500945
GLOBAL,MINGASLUX,1,2027,4.9814463366500945
GLOBAL,MINGASLVA,1,2027,4.9814463366500945
GLOBAL,MINGASMAR,1,2027,4.9814463366500945
GLOBAL,MINGASMDA,1,2027,4.9814463366500945
GLOBAL,MINGASMDG,1,2027,4.9814463366500945
GLOBAL,MINGASMEX,1,2027,4.9814463366500945
GLOBAL,MINGASMKD,1,2027,4.9814463366500945
GLOBAL,MINGASMLI,1,2027,4.9814463366500945
GLOBAL,MINGASMLT,1,2027,4.9814463366500945
GLOBAL,MINGASMMR,1,2027,4.9814463366500945
GLOBAL,MINGASMNE,1,2027,4.9814463366500945
GLOBAL,MINGASMNG,1,2027,4.9814463366500945
GLOBAL,MINGASMOZ,1,2027,4.9814463366500945
GLOBAL,MINGASMRT,1,2027,4.9814463366500945
GLOBAL,MINGASMUS,1,2027,4.9814463366500945
GLOBAL,MINGASMWI,1,2027,4.9814463366500945
GLOBAL,MINGASMYS,1,2027,4.9814463366500945
GLOBAL,MINGASNAM,1,2027,4.9814463366500945
GLOBAL,MINGASNER,1,2027,4.9814463366500945
GLOBAL,MINGASNGA,1,2027,4.9814463366500945
GLOBAL,MINGASNIC,1,2027,4.9814463366500945
GLOBAL,MINGASNLD,1,2027,4.9814463366500945
GLOBAL,MINGASNOR,1,2027,4.9814463366500945
GLOBAL,MINGASNPL,1,2027,4.9814463366500945
GLOBAL,MINGASNZL,1,2027,4.9814463366500945
GLOBAL,MINGASOMN,1,2027,4.9814463366500945
GLOBAL,MINGASPAK,1,2027,4.9814463366500945
GLOBAL,MINGASPAN,1,2027,4.9814463366500945
GLOBAL,MINGASPER,1,2027,4.9814463366500945
GLOBAL,MINGASPHL,1,2027,4.9814463366500945
GLOBAL,MINGASPNG,1,2027,4.9814463366500945
GLOBAL,MINGASPOL,1,2027,4.9814463366500945
GLOBAL,MINGASPRK,1,2027,4.9814463366500945
GLOBAL,MINGASPRT,1,2027,4.9814463366500945
GLOBAL,MINGASPRY,1,2027,4.9814463366500945
GLOBAL,MINGASQAT,1,2027,4.9814463366500945
GLOBAL,MINGASROU,1,2027,4.9814463366500945
GLOBAL,MINGASRUS,1,2027,4.9814463366500945
GLOBAL,MINGASRWA,1,2027,4.9814463366500945
GLOBAL,MINGASSAU,1,2027,4.9814463366500945
GLOBAL,MINGASSDN,1,2027,4.9814463366500945
GLOBAL,MINGASSEN,1,2027,4.9814463366500945
GLOBAL,MINGASSGP,1,2027,4.9814463366500945
GLOBAL,MINGASSLE,1,2027,4.9814463366500945
GLOBAL,MINGASSLV,1,2027,4.9814463366500945
GLOBAL,MINGASSOM,1,2027,4.9814463366500945
GLOBAL,MINGASSRB,1,2027,4.9814463366500945
GLOBAL,MINGASSUR,1,2027,4.9814463366500945
GLOBAL,MINGASSVK,1,2027,4.9814463366500945
GLOBAL,MINGASSVN,1,2027,4.9814463366500945
GLOBAL,MINGASSWE,1,2027,4.9814463366500945
GLOBAL,MINGASSWZ,1,2027,4.9814463366500945
GLOBAL,MINGASSYR,1,2027,4.9814463366500945
GLOBAL,MINGASTCD,1,2027,4.9814463366500945
GLOBAL,MINGASTGO,1,2027,4.9814463366500945
GLOBAL,MINGASTHA,1,2027,4.9814463366500945
GLOBAL,MINGASTJK,1,2027,4.9814463366500945
GLOBAL,MINGASTKM,1,2027,4.9814463366500945
GLOBAL,MINGASTLS,1,2027,4.9814463366500945
GLOBAL,MINGASTTO,1,2027,4.9814463366500945
GLOBAL,MINGASTUN,1,2027,4.9814463366500945
GLOBAL,MINGASTUR,1,2027,4.9814463366500945
GLOBAL,MINGASTWN,1,2027,4.9814463366500945
GLOBAL,MINGASTZA,1,2027,4.9814463366500945
GLOBAL,MINGASUGA,1,2027,4.9814463366500945
GLOBAL,MINGASUKR,1,2027,4.9814463366500945
GLOBAL,MINGASURY,1,2027,4.9814463366500945
GLOBAL,MINGASUSA,1,2027,4.9814463366500945
GLOBAL,MINGASUZB,1,2027,4.9814463366500945
GLOBAL,MINGASVEN,1,2027,4.9814463366500945
GLOBAL,MINGASVNM,1,2027,4.9814463366500945
GLOBAL,MINGASYEM,1,2027,4.9814463366500945
GLOBAL,MINGASZAF,1,2027,4.9814463366500945
GLOBAL,MINGASZMB,1,2027,4.9814463366500945
GLOBAL,MINGASZWE,1,2027,4.9814463366500945
GLOBAL,MINGASAFG,2,2027,4.9814463366500945
GLOBAL,MINGASAGO,2,2027,4.9814463366500945
GLOBAL,MINGASALB,2,2027,4.9814463366500945
GLOBAL,MINGASARE,2,2027,4.9814463366500945
GLOBAL,MINGASARG,2,2027,4.9814463366500945
GLOBAL,MINGASARM,2,2027,4.9814463366500945
GLOBAL,MINGASATA,2,2027,4.9814463366500945
GLOBAL,MINGASAUS,2,2027,4.9814463366500945
GLOBAL,MINGASAUT,2,2027,4.9814463366500945
GLOBAL,MINGASAZE,2,2027,4.9814463366500945
GLOBAL,MINGASBDI,2,2027,4.9814463366500945
GLOBAL,MINGASBEL,2,2027,4.9814463366500945
GLOBAL,MINGASBEN,2,2027,4.9814463366500945
GLOBAL,MINGASBFA,2,2027,4.9814463366500945
GLOBAL,MINGASBGD,2,2027,4.9814463366500945
GLOBAL,MINGASBGR,2,2027,4.9814463366500945
GLOBAL,MINGASBHR,2,2027,4.9814463366500945
GLOBAL,MINGASBIH,2,2027,4.9814463366500945
GLOBAL,MINGASBLR,2,2027,4.9814463366500945
GLOBAL,MINGASBLZ,2,2027,4.9814463366500945
GLOBAL,MINGASBOL,2,2027,4.9814463366500945
GLOBAL,MINGASBRA,2,2027,4.9814463366500945
GLOBAL,MINGASBRN,2,2027,4.9814463366500945
GLOBAL,MINGASBTN,2,2027,4.9814463366500945
GLOBAL,MINGASBWA,2,2027,4.9814463366500945
GLOBAL,MINGASCAF,2,2027,4.9814463366500945
GLOBAL,MINGASCAN,2,2027,4.9814463366500945
GLOBAL,MINGASCHE,2,2027,4.9814463366500945
GLOBAL,MINGASCHL,2,2027,4.9814463366500945
GLOBAL,MINGASCHN,2,2027,4.9814463366500945
GLOBAL,MINGASCIV,2,2027,4.9814463366500945
GLOBAL,MINGASCMR,2,2027,4.9814463366500945
GLOBAL,MINGASCOD,2,2027,4.9814463366500945
GLOBAL,MINGASCOG,2,2027,4.9814463366500945
GLOBAL,MINGASCOL,2,2027,4.9814463366500945
GLOBAL,MINGASCPV,2,2027,4.9814463366500945
GLOBAL,MINGASCRI,2,2027,4.9814463366500945
GLOBAL,MINGASCUB,2,2027,4.9814463366500945
GLOBAL,MINGASCYP,2,2027,4.9814463366500945
GLOBAL,MINGASCZE,2,2027,4.9814463366500945
GLOBAL,MINGASDEU,2,2027,4.9814463366500945
GLOBAL,MINGASDJI,2,2027,4.9814463366500945
GLOBAL,MINGASDNK,2,2027,4.9814463366500945
GLOBAL,MINGASDOM,2,2027,4.9814463366500945
GLOBAL,MINGASDZA,2,2027,4.9814463366500945
GLOBAL,MINGASECU,2,2027,4.9814463366500945
GLOBAL,MINGASEGY,2,2027,4.9814463366500945
GLOBAL,MINGASERI,2,2027,4.9814463366500945
GLOBAL,MINGASESH,2,2027,4.9814463366500945
GLOBAL,MINGASESP,2,2027,4.9814463366500945
GLOBAL,MINGASEST,2,2027,4.9814463366500945
GLOBAL,MINGASETH,2,2027,4.9814463366500945
GLOBAL,MINGASFIN,2,2027,4.9814463366500945
GLOBAL,MINGASFJI,2,2027,4.9814463366500945
GLOBAL,MINGASFRA,2,2027,4.9814463366500945
GLOBAL,MINGASGAB,2,2027,4.9814463366500945
GLOBAL,MINGASGBR,2,2027,4.9814463366500945
GLOBAL,MINGASGEO,2,2027,4.9814463366500945
GLOBAL,MINGASGHA,2,2027,4.9814463366500945
GLOBAL,MINGASGIN,2,2027,4.9814463366500945
GLOBAL,MINGASGMB,2,2027,4.9814463366500945
GLOBAL,MINGASGNB,2,2027,4.9814463366500945
GLOBAL,MINGASGNQ,2,2027,4.9814463366500945
GLOBAL,MINGASGRC,2,2027,4.9814463366500945
GLOBAL,MINGASGTM,2,2027,4.9814463366500945
GLOBAL,MINGASGUF,2,2027,4.9814463366500945
GLOBAL,MINGASGUY,2,2027,4.9814463366500945
GLOBAL,MINGASHND,2,2027,4.9814463366500945
GLOBAL,MINGASHRV,2,2027,4.9814463366500945
GLOBAL,MINGASHTI,2,2027,4.9814463366500945
GLOBAL,MINGASHUN,2,2027,4.9814463366500945
GLOBAL,MINGASIDN,2,2027,4.9814463366500945
GLOBAL,MINGASIND,2,2027,4.9814463366500945
GLOBAL,MINGASIRL,2,2027,4.9814463366500945
GLOBAL,MINGASIRN,2,2027,4.9814463366500945
GLOBAL,MINGASIRQ,2,2027,4.9814463366500945
GLOBAL,MINGASISL,2,2027,4.9814463366500945
GLOBAL,MINGASISR,2,2027,4.9814463366500945
GLOBAL,MINGASITA,2,2027,4.9814463366500945
GLOBAL,MINGASJAM,2,2027,4.9814463366500945
GLOBAL,MINGASJOR,2,2027,4.9814463366500945
GLOBAL,MINGASJPN,2,2027,4.9814463366500945
GLOBAL,MINGASKAZ,2,2027,4.9814463366500945
GLOBAL,MINGASKEN,2,2027,4.9814463366500945
GLOBAL,MINGASKGZ,2,2027,4.9814463366500945
GLOBAL,MINGASKHM,2,2027,4.9814463366500945
GLOBAL,MINGASKOR,2,2027,4.9814463366500945
GLOBAL,MINGASKOS,2,2027,4.9814463366500945
GLOBAL,MINGASKWT,2,2027,4.9814463366500945
GLOBAL,MINGASLAO,2,2027,4.9814463366500945
GLOBAL,MINGASLBN,2,2027,4.9814463366500945
GLOBAL,MINGASLBR,2,2027,4.9814463366500945
GLOBAL,MINGASLBY,2,2027,4.9814463366500945
GLOBAL,MINGASLKA,2,2027,4.9814463366500945
GLOBAL,MINGASLSO,2,2027,4.9814463366500945
GLOBAL,MINGASLTU,2,2027,4.9814463366500945
GLOBAL,MINGASLUX,2,2027,4.9814463366500945
GLOBAL,MINGASLVA,2,2027,4.9814463366500945
GLOBAL,MINGASMAR,2,2027,4.9814463366500945
GLOBAL,MINGASMDA,2,2027,4.9814463366500945
GLOBAL,MINGASMDG,2,2027,4.9814463366500945
GLOBAL,MINGASMEX,2,2027,4.9814463366500945
GLOBAL,MINGASMKD,2,2027,4.9814463366500945
GLOBAL,MINGASMLI,2,2027,4.9814463366500945
GLOBAL,MINGASMLT,2,2027,4.9814463366500945
GLOBAL,MINGASMMR,2,2027,4.9814463366500945
GLOBAL,MINGASMNE,2,2027,4.9814463366500945
GLOBAL,MINGASMNG,2,2027,4.9814463366500945
GLOBAL,MINGASMOZ,2,2027,4.9814463366500945
GLOBAL,MINGASMRT,2,2027,4.9814463366500945
GLOBAL,MINGASMUS,2,2027,4.9814463366500945
GLOBAL,MINGASMWI,2,2027,4.9814463366500945
GLOBAL,MINGASMYS,2,2027,4.9814463366500945
GLOBAL,MINGASNAM,2,2027,4.9814463366500945
GLOBAL,MINGASNER,2,2027,4.9814463366500945
GLOBAL,MINGASNGA,2,2027,4.9814463366500945
GLOBAL,MINGASNIC,2,2027,4.9814463366500945
GLOBAL,MINGASNLD,2,2027,4.9814463366500945
